#,City_name,Source url,Hotel Name,Location ,City,State,Zip,Phone,Rate,% of guests recommend,Stars out of 5,Count of reviews,Count of reviews__1,Number of starts out of 5,% of guests recommend__1,Room cleanliness,Service & Staff,Room comfort,Hotel condition
41,Atlanta,https://www.expedia.co.uk/Duluth-Norcross-Hotels-Wyndham-Garden-Duluth.h5675.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=64.52&exp_ts=1519289107780&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Wyndham Garden Duluth,Day Dr,Duluth,GA,NA,020 3564 5165,3.0,55%,3.4,"1,249",1249,3.4,55%,3.494795,3.5820656,3.5140104,3.3191137
42,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-InterContinental-Buckhead-Atlanta.h1152203.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=170.82&exp_ts=1519289107780&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,InterContinental Buckhead Atlanta,Peachtree Rd Ne,Atlanta,GA,NA,020 3564 5165,5.0,91%,4.5,"1,389",1389,4.5,91%,4.667623,4.5520444,4.599427,4.6299987
43,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-The-Ellis-Hotel.h1768959.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=149.53&exp_ts=1519289107780&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,The Ellis Hotel,Peachtree St NE,Atlanta,GA,NA,020 3564 5165,4.0,85%,4.2,"1,736",1736,4.2,85%,4.432029,4.4274206,4.295676,4.28
44,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-DoubleTree-By-Hilton-Atlanta-Buckhead.h1247.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=86.78&exp_ts=1519289107781&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,DoubleTree by Hilton Atlanta - Buckhead,Peachtree Road NE,Atlanta,GA,NA,020 3564 5165,3.5,79%,4.1,"1,373",1373,4.1,79%,4.351273,4.2189126,4.258907,4.22154
45,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Wyndham-Atlanta-Galleria.h11480.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=118.27&exp_ts=1519289107781&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Wyndham Atlanta Galleria,Powers Ferry Rd NW,Atlanta,GA,NA,020 3564 5165,3.5,80%,4.1,"1,251",1251,4.1,80%,4.308555,4.2086325,4.243807,4.1874995
46,Atlanta,https://www.expedia.co.uk/Perimeter-Center-Hotels-Extended-Stay-America-Atlanta-Perimeter-Peachtree-Dunwoody.h530083.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=55.56&exp_ts=1519289107781&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Extended Stay America - Atlanta-Perimeter-Peachtree Dunwoody,Peachtree Dunwoody Rd NE,Atlanta,GA,NA,020 3564 5165,2.5,57%,3.2,346,346,3.2,57%,3.2976878,3.3815029,3.3294797,3.1490066
47,Atlanta,https://www.expedia.co.uk/Cobb-Galleria-Hotels-Extended-Stay-America-Atlanta-Cumberland-Mall.h84625.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=51.53&exp_ts=1519289107782&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Extended Stay America - Atlanta - Cumberland Mall,Sports Ave,Smyrna,GA,NA,020 3564 5165,2.5,68%,3.4,474,474,3.4,68%,3.438818,3.6603374,3.4578059,3.3566597
48,Atlanta,https://www.expedia.co.uk/Smyrna-Hotels-Comfort-Inn-Suites.h876787.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=81.03&exp_ts=1519289107782&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Comfort Inn & Suites,Highlands Parkway SE,Smyrna,GA,NA,020 3564 5165,2.5,67%,3.6,376,376,3.6,67%,3.6143618,3.957447,3.7154255,3.4308944
49,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-The-Ritz-Carlton.h25786.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=221.26&exp_ts=1519289107782&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,"The Ritz-Carlton, Atlanta",Peachtree St NE,Atlanta,GA,NA,020 3564 5165,5.0,89%,4.5,"1,813",1813,4.5,89%,4.682093,4.686503,4.5520673,4.5290356
50,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-The-Westin-Buckhead-Atlanta.h10307.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=117.18&exp_ts=1519289107782&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,The Westin Buckhead Atlanta,Peachtree Rd Ne,Atlanta,GA,NA,020 3564 5165,4.0,83%,4.3,769,769,4.3,83%,4.45974,4.3571434,4.4272733,4.3838787
51,Atlanta,https://www.expedia.co.uk/Perimeter-Center-Hotels-The-Westin-Atlanta-Perimeter-North.h40886.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=136.03&exp_ts=1519289107783&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,The Westin Atlanta Perimeter North,Concourse Parkway,Atlanta,GA,NA,020 3564 5165,4.0,89%,4.2,774,774,4.2,89%,4.2731977,4.284793,4.259019,4.1944814
52,Atlanta,https://www.expedia.co.uk/Hartsfield-Jackson-Atlanta-International-Airport-Hotels-Country-Inn-Suites-By-Radisson.h116740.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=92.63&exp_ts=1519289107783&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,"Country Inn & Suites by Radisson, Atlanta Airport North, GA",Hardin Ave,East Point,GA,NA,020 3564 5165,2.5,86%,4.1,"2,078",2078,4.1,86%,4.147859,4.2313967,4.1930823,3.9975345
53,Atlanta,https://www.expedia.co.uk/Hartsfield-Jackson-Atlanta-International-Airport-Hotels-Red-Lion-Hotel-Atlanta-Airport.h15749.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=49.6&exp_ts=1519289107783&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=cd5de8ac-00e2-4917-a694-4e8b9d21b19d&beaconIssued=2018-02-22T08:45:05,Red Lion Hotel Atlanta Airport,Virginia Avenue,College Park,GA,NA,020 3564 5165,3.5,55%,3.4,908,908,3.4,55%,3.6354625,3.777533,3.774229,3.438326
54,Atlanta,https://www.expedia.co.uk/Duluth-Norcross-Hotels-Holiday-Inn-Gwinnett-Center.h1046238.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289108594&vip=false&c=ff8b02a1-53bd-4ef7-9777-890a9d516fbd&&exp_dp=92.15&exp_ts=1519289107784&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=cd5de8ac-00e2-4917-a694-4e8b9d21b19d&beaconIssued=2018-02-22T08:45:05,Holiday Inn Gwinnett Center,Sugarloaf Pkwy,Duluth,GA,NA,020 3564 5165,3.0,81%,4.2,370,370,4.2,81%,4.2722373,4.2803235,4.1778984,4.1647725
55,Atlanta,https://www.expedia.co.uk/Hartsfield-Jackson-Atlanta-International-Airport-Hotels-Renaissance-Atlanta-Airport-Gateway-Hotel.h16127448.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=227.91&exp_ts=1519289240747&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=0ba58f17-d58a-4b8c-be24-89f7b4cd9fad&beaconIssued=2018-02-22T08:47:07,Renaissance Atlanta Airport Gateway Hotel,Convention Center Concourse,College Park,GA,NA,020 3564 5165,4.0,88%,4.6,132,132,4.6,88%,4.8863635,4.530303,4.727272,4.787879
56,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-AC-Hotel-By-Marriott-Atlanta-Downtown.h6013.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=120.41&exp_ts=1519289240758&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,AC Hotel by Marriott Atlanta Downtown,Andrew J. Young Intl. Blvd. NW,Atlanta,GA,NA,020 3564 5165,3.0,72%,3.6,"1,196",1196,3.6,72%,3.902174,3.8862877,3.6872907,3.5036693
57,Atlanta,https://www.expedia.co.uk/Hartsfield-Jackson-Atlanta-International-Airport-Hotels-Ramada-Plaza-Atlanta-Airport.h1142491.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=53.52&exp_ts=1519289240759&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Ramada Plaza Atlanta Airport,Old National Hwy,College Park,GA,NA,020 3564 5165,3.0,31%,2.6,588,588,2.6,31%,2.8462837,2.9476342,2.826013,2.474662
58,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Four-Seasons-Hotel-Atlanta.h20993.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=422.95&exp_ts=1519289240759&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Four Seasons Hotel Atlanta,14th St NE,Atlanta,GA,NA,020 3564 5165,5.0,92%,4.7,471,471,4.7,92%,4.8326273,4.7330513,4.6758466,4.6945047
59,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Barclay-Hotel-Atlanta-Downtown.h41618.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=95.19&exp_ts=1519289240759&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Barclay Hotel Atlanta Downtown,Luckie St NW,Atlanta,GA,NA,020 3564 5165,2.5,60%,3.2,732,732,3.2,60%,3.1748626,3.8005471,3.1270494,2.7579703
60,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Wingate-By-Wyndham-AtlantaBuckhead.h457792.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=103.61&exp_ts=1519289240760&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Wingate by Wyndham Atlanta/Buckhead,Piedmont Rd Ne,Atlanta,GA,NA,020 3564 5165,3.0,94%,4.5,919,919,4.5,94%,4.6020656,4.662865,4.4511395,4.473714
61,Atlanta,https://www.expedia.co.uk/Hartsfield-Jackson-Atlanta-International-Airport-Hotels-Atlanta-Airport-Marriott-Gateway.h3507488.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=252.94&exp_ts=1519289240760&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR&candidateHmGuid=0ba58f17-d58a-4b8c-be24-89f7b4cd9fad&beaconIssued=2018-02-22T08:47:07,Atlanta Airport Marriott Gateway,Convention Center Concourse,College Park,GA,NA,020 3564 5165,4.0,90%,4.5,894,894,4.5,90%,4.7114105,4.567116,4.620805,4.6503515
62,Atlanta,https://www.expedia.co.uk/Duluth-Norcross-Hotels-Hilton-Atlanta-Northeast-Hotel.h3576.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=92.14&exp_ts=1519289240761&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hilton Atlanta Northeast Hotel,Peachtree Industrial Blvd,Peachtree Corners,GA,NA,020 3564 5165,3.5,76%,3.9,860,860,3.9,76%,4.14286,4.1672463,4.042973,3.862745
63,Atlanta,https://www.expedia.co.uk/Duluth-Norcross-Hotels-Rodeway-Inn.h22908.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=43.39&exp_ts=1519289240761&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Rodeway Inn,Western Hills Dr I-85 Exit 99 1 Mile West,Norcross,GA,NA,020 3564 5165,2.0,71%,3.5,834,834,3.5,71%,3.5071948,3.6630692,3.5671463,3.2899733
64,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Hilton-Garden-Inn-Atlanta-Downtown.h1723192.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=162.42&exp_ts=1519289240761&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hilton Garden Inn Atlanta Downtown,Baker Street NW,Atlanta,GA,NA,020 3564 5165,3.5,90%,4.3,"1,642",1642,4.3,90%,4.4510036,4.466828,4.2781487,4.35705
65,Atlanta,https://www.expedia.co.uk/Perimeter-Center-Hotels-Hyatt-Regency-Atlanta-Perimeter-At-Villa-Christina.h7244136.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=126.78&exp_ts=1519289240762&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hyatt Regency Atlanta Perimeter at Villa Christina,Summit Boulevard,Atlanta,GA,NA,020 3564 5165,4.0,94%,4.6,615,615,4.6,94%,4.7256517,4.6574674,4.702923,4.767593
66,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Microtel-Inn-Suites-By-Wyndham-AtlantaBuckhead-Area.h530308.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=64.85&exp_ts=1519289240763&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Microtel Inn & Suites by Wyndham Atlanta/Buckhead Area,Corporate Blvd Ne,Atlanta,GA,NA,020 3564 5165,2.0,47%,3.0,"1,594",1594,3.0,47%,3.135424,3.5655172,3.1692777,2.9515786
67,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Embassy-Suites-Atlanta-Buckhead.h5158.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=137.22&exp_ts=1519289240763&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Embassy Suites Atlanta - Buckhead,Peachtree Rd NE,Atlanta,GA,NA,020 3564 5165,3.5,82%,4.1,"1,543",1543,4.1,82%,4.17335,4.173998,4.236739,4.018894
68,Atlanta,https://www.expedia.co.uk/Cobb-Galleria-Hotels-Extended-Stay-America-Atlanta-Marietta-Windy-Hill.h84839.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=50&exp_ts=1519289240763&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Extended Stay America Atlanta - Marietta - Windy Hill,Leland Dr Se,Marietta,GA,NA,020 3564 5165,2.5,53%,3.1,79,79,3.1,53%,3.1728394,3.3333333,3.2345679,3.074074
69,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-SpringHill-Suites-By-Marriott-Atlanta-Buckhead.h1185111.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=103.58&exp_ts=1519289240763&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,SpringHill Suites by Marriott Atlanta Buckhead,Buckhead Loop Ne,Atlanta,GA,NA,020 3564 5165,3.0,88%,4.2,976,976,4.2,88%,4.433093,4.349336,4.331971,4.3546224
70,Atlanta,https://www.expedia.co.uk/Marietta-Hotels-Radisson-Hotel-Atlanta-Marietta.h18820.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=76.61&exp_ts=1519289240763&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Radisson Hotel Atlanta Marietta,Parkway Place SE,Marietta,GA,NA,020 3564 5165,3.0,63%,3.6,491,491,3.6,63%,3.9327905,3.916497,3.8839104,3.5845823
71,Atlanta,https://www.expedia.co.uk/Marietta-Hotels-Drury-Inn-Suites-Atlanta-Marietta.h42306.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=101.93&exp_ts=1519289240764&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Drury Inn & Suites Atlanta Marietta,Powers Ferry Place,Marietta,GA,NA,020 3564 5165,3.0,95%,4.5,801,801,4.5,95%,4.6054945,4.6916356,4.4831448,4.424202
72,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Mandarin-Oriental.h1889141.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=360.77&exp_ts=1519289240764&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,"Mandarin Oriental, Atlanta",Peachtree Rd Ne,Atlanta,GA,NA,020 3564 5165,5.0,95%,4.7,356,356,4.7,95%,4.853932,4.7752805,4.8061824,4.8215303
73,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Hyatt-Place-Atlanta-Downtown.h27863.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=111.99&exp_ts=1519289240764&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hyatt Place Atlanta Downtown,Peachtree St NE,Atlanta,GA,NA,020 3564 5165,3.0,90%,4.3,"1,355",1355,4.3,90%,4.5280213,4.488937,4.412546,4.3057914
74,Atlanta,https://www.expedia.co.uk/Perimeter-Center-Hotels-Hilton-Garden-Inn-Atlanta-Perimeter-Center.h281524.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=143.31&exp_ts=1519289240764&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hilton Garden Inn Atlanta Perimeter Center,Lake Hearn Dr NE,Atlanta,GA,NA,020 3564 5165,3.0,83%,4.1,"1,583",1583,4.1,83%,4.26136,4.207701,4.147728,4.1289086
75,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Renaissance-Atlanta-Midtown-Hotel.h2593782.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=154.03&exp_ts=1519289240764&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Renaissance Atlanta Midtown Hotel,W Peachtree St NW,Atlanta,GA,NA,020 3564 5165,4.0,87%,4.3,859,859,4.3,87%,4.551805,4.401631,4.504075,4.513619
76,Atlanta,https://www.expedia.co.uk/Duluth-Norcross-Hotels-Courtyard-By-Marriott-Atlanta-Norcross-Interstate-85.h9835.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=75.89&exp_ts=1519289240764&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Courtyard by Marriott Atlanta Norcross-Interstate 85,Mcdonough Dr,Norcross,GA,NA,020 3564 5165,3.0,67%,4.0,350,350,4.0,67%,4.211429,4.1057153,4.15143,3.9879146
77,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Quality-Inn-Atlanta-Northlake.h18748.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=70.55&exp_ts=1519289240765&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Quality Inn Atlanta Northlake,Ranchwood Dr NE,Atlanta,GA,NA,020 3564 5165,2.5,80%,3.8,528,528,3.8,80%,3.9375,4.013258,3.7708333,3.6418512
78,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Hilton-Garden-Inn-Atlanta-Midtown.h5501979.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=137.22&exp_ts=1519289240765&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hilton Garden Inn Atlanta Midtown,10th Street NW,Atlanta,GA,NA,020 3564 5165,3.0,87%,4.3,498,498,4.3,87%,4.6004024,4.361446,4.4779105,4.5094337
79,Atlanta,https://www.expedia.co.uk/Atlanta-Hotels-Inn-At-The-Peachtrees-An-Ascend-Hotel-Collection-Member.h41744.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=95.19&exp_ts=1519289240765&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Inn at the Peachtrees an Ascend hotel Collection Member,W Peachtree St NW,Atlanta,GA,NA,020 3564 5165,2.5,72%,3.7,190,190,3.7,72%,3.9843748,4.0989585,3.7447917,3.5885417
80,Atlanta,https://www.expedia.co.uk/Alpharetta-Hotels-Hyatt-Place-AtlantaAlpharettaNorth-Point-Mall.h27482.Hotel-Information?chkin=22/2/2018&chkout=23/2/2018&rm1=a2&regionId=178232&sort=recommended&hwrqCacheKey=ff1398d3-5bce-44a3-a946-6c61620e42dfHWRQ1519289241933&vip=false&c=dcf4f755-d382-471a-8c54-c5932a7338a8&&exp_dp=110.94&exp_ts=1519289240765&exp_curr=GBP&swpToggleOn=false&exp_pg=HSR,Hyatt Place Atlanta/Alpharetta/North Point Mall,North Point Parkway,Alpharetta,GA,NA,020 3564 5165,3.0,89%,4.4,925,925,4.4,89%,4.5464377,4.427644,4.4891996,4.391252
